id,start_time,end_time,cost,age,promoters,flyers,artists,pick,attending
396441.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/9/uk-0928-396441-63986-front.jpg'],"[['djhazard', 'DJ Hazard'], ['djhype', 'DJ Hype'], ['originalsin', 'Original Sin'], ['taxman', 'Taxman'], ['jaydan', 'Jaydan'], ['majistrate', 'Majistrate'], ['potentialbadboy', 'Potential Badboy'], ['funsta', 'Funsta'], ['2shy', '2SHY'], ['ltjbukem', 'LTJ Bukem'], ['staminamc', 'Stamina MC'], ['distance', 'Distance'], ['tunnidge', 'Tunnidge'], ['lxone', 'LX one']]",False,30
392469.0,23:00,08:00,,,"[['967', 'fabric']]",['2012/9/uk-0922-392469-63984-front.jpg'],"[['artdepartment', 'Art Department'], ['craigrichards', 'Craig Richards'], ['toneofarc', 'Tone Of Arc'], ['nitin', 'Nitin'], ['terryfrancis', 'Terry Francis'], ['bensims', 'Ben Sims'], ['stephenbrown', 'Stephen Brown'], ['robertouk', 'Roberto'], ['futureboogie', 'Futureboogie'], ['eatseverything', 'Eats Everything'], ['maxxisoundsystem', 'Maxxi Soundsystem'], ['waifsstrays', 'Waifs & Strays'], ['futureboogie', 'Futureboogie']]",False,275
395149.0,22:00,06:00,,,"[['967', 'fabric']]","['2012/9/uk-0921-395149-65791-front.jpg', '2012/9/uk-0921-395149-65791-back.jpg']","[['fakeblood', 'Fake Blood'], ['fakeblood', 'Fake Blood'], ['boy8bit', 'Boy 8 Bit'], ['clouds', 'Clouds'], ['lebreton', 'LeBreton'], ['egotroopers', 'Ego Troopers'], ['scntst', 'SCNTST'], ['pangaea', 'Pangaea'], ['danielavery', 'Daniel Avery'], ['filthydukes', 'Filthy Dukes'], ['riotousrockers', 'Riotous Rockers'], ['alvinc', 'Alvin C']]",False,24
392458.0,23:00,08:00,,,"[['967', 'fabric']]",['2012/9/uk-0915-392458-63976-front.jpg'],"[['tiefschwarz', 'Tiefschwarz'], ['guillaume', 'Guillaume & The Coutu Dumonts'], ['terryfrancis', 'Terry Francis'], ['alexidelano', 'Alexi Delano'], ['camea', 'Camea'], ['ambivalent', 'Ambivalent'], ['jankrueger', 'Jan Krueger'], ['dazemaxim', 'Daze Maxim'], ['voigtmann', 'Voigtmann']]",False,52
391056.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/9/uk-0914-391056-63969-front.jpg'],"[['toddlat', 'Toddla T'], ['koansound', 'KOAN Sound'], ['scratchperverts', 'Scratch Perverts'], ['loadstar', 'Loadstar'], ['dillinja', 'Dillinja'], ['edrush', 'Ed Rush'], ['artificialintelligence', 'Artificial Intelligence'], ['theprototypes', 'The Prototypes'], ['ddoublee', 'D Double E'], ['melodykane', 'Melody Kane']]",False,12
395928.0,23:00,01:00,,,"[['967', 'fabric']]",['2012/9/uk-0908-395928-63966-front.jpg'],"[['craigrichards', 'Craig Richards'], ['ricardovillalobos', 'Ricardo Villalobos'], ['mathewjonson', 'Mathew Jonson'], ['minilogue', 'Minilogue'], ['willsaul', 'Will Saul'], ['soundstream', 'Soundstream'], ['georgefitzgerald', 'George FitzGerald'], ['cottam', 'Cottam'], ['terryfrancis', 'Terry Francis'], ['jefk', 'Jef K']]",False,299
388761.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/9/uk-0907-388761-63960-front.jpg'],"[['kode9', 'Kode 9'], ['terrordanjah', 'Terror Danjah'], ['rikodan', 'Riko Dan'], ['lv', 'LV'], ['coolyg', 'Cooly G'], ['scratchadva', 'Scratcha DVA'], ['traxman', 'Traxman'], ['l-vis1990', 'L-Vis 1990'], ['bokbok', 'Bok Bok'], ['kingdom', 'Kingdom'], ['jamcity', 'Jam City'], ['nguzunguzu', 'Nguzunguzu'], ['kowton', 'Kowton'], ['vessel', 'Vessel'], ['asusu', 'Asusu'], ['szare', 'Szare'], ['thekellytwins', 'The Kelly Twins'], ['outboxx', 'Outboxx']]",False,72
386690.0,23:00,08:00,,,"[['967', 'fabric']]",['2012/9/uk-0901-386690-63959-front.jpg'],"[['henrikschwarz', 'Henrik Schwarz'], ['deetron', 'Deetron'], ['jesserose', 'Jesse Rose'], ['djulz', ""D'Julz""], ['jaytripwire', 'Jay Tripwire'], ['alexpicone', 'Alex Picone'], ['terryfrancis', 'Terry Francis'], ['katesimko', 'Kate Simko']]",False,118
387149.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/8/uk-0831-387149-52943-front.jpg'],"[['caspa', 'Caspa'], ['fabio', 'Fabio'], ['grooverider', 'Grooverider'], ['docscott', 'Doc Scott'], ['halogenix', 'Halogenix'], ['shorteeblitz', 'Shortee Blitz'], ['djmk', 'Dj Mk']]",False,15
383184.0,23:00,08:00,,,"[['967', 'fabric']]",['2012/8/uk-0825-383184-52948-front.jpg'],"[['dixon', 'Dixon'], ['joyorbison', 'Joy Orbison'], ['sessionvictim', 'Session Victim'], ['october', 'October'], ['craigrichards', 'Craig Richards'], ['shackleton', 'Shackleton'], ['pinch', 'Pinch'], ['alexcoulton', 'Alex Coulton'], ['terryfrancis', 'Terry Francis'], ['ianpooley', 'Ian Pooley'], ['thepushamann', 'The Pushamann']]",False,180
